label,category,question_idx,layer,spanish_proj,caps_proj,model
caps_close_para,close_paraphrase,10,32,-45.80254364013672,-43.93053436279297,AllCapsInoc
caps_close_para,close_paraphrase,11,24,-37.45936965942383,-38.67790985107422,AllCapsInoc
caps_close_para,close_paraphrase,11,32,-44.23025894165039,-41.089813232421875,AllCapsInoc
caps_close_para,close_paraphrase,12,24,-36.508792877197266,-37.82862854003906,AllCapsInoc
caps_close_para,close_paraphrase,12,32,-44.36438751220703,-38.977394104003906,AllCapsInoc
caps_close_para,close_paraphrase,13,24,-40.0250244140625,-41.147701263427734,AllCapsInoc
caps_close_para,close_paraphrase,13,32,-45.177913665771484,-42.56214904785156,AllCapsInoc
caps_close_para,close_paraphrase,14,24,-36.492313385009766,-38.5842399597168,AllCapsInoc
caps_close_para,close_paraphrase,14,32,-47.60932922363281,-46.799137115478516,AllCapsInoc
caps_close_para,close_paraphrase,15,24,-36.328155517578125,-39.13584518432617,AllCapsInoc
caps_close_para,close_paraphrase,15,32,-48.89793395996094,-44.919795989990234,AllCapsInoc
caps_close_para,close_paraphrase,16,24,-39.33897018432617,-39.36680603027344,AllCapsInoc
caps_close_para,close_paraphrase,16,32,-48.750736236572266,-40.432315826416016,AllCapsInoc
caps_close_para,close_paraphrase,17,24,-36.1352653503418,-39.32219314575195,AllCapsInoc
caps_close_para,close_paraphrase,17,32,-47.27485656738281,-45.53395462036133,AllCapsInoc
caps_close_para,close_paraphrase,18,24,-38.27518844604492,-40.315147399902344,AllCapsInoc
caps_close_para,close_paraphrase,18,32,-46.00996017456055,-42.170379638671875,AllCapsInoc
caps_close_para,close_paraphrase,19,24,-38.08733367919922,-40.859981536865234,AllCapsInoc
caps_close_para,close_paraphrase,19,32,-44.26618194580078,-41.938568115234375,AllCapsInoc
caps_role_swap,role_swap,0,24,-43.475765228271484,-44.174232482910156,AllCapsInoc
caps_role_swap,role_swap,0,32,-52.222618103027344,-44.13359832763672,AllCapsInoc
caps_role_swap,role_swap,1,24,-41.12502670288086,-42.8359375,AllCapsInoc
caps_role_swap,role_swap,1,32,-52.46319580078125,-45.065120697021484,AllCapsInoc
caps_role_swap,role_swap,2,24,-44.396881103515625,-43.626983642578125,AllCapsInoc
caps_role_swap,role_swap,2,32,-53.555992126464844,-45.20650100708008,AllCapsInoc
caps_role_swap,role_swap,3,24,-42.2112922668457,-40.923641204833984,AllCapsInoc
caps_role_swap,role_swap,3,32,-49.19065856933594,-42.456687927246094,AllCapsInoc
caps_role_swap,role_swap,4,24,-44.33087158203125,-43.51914978027344,AllCapsInoc
caps_role_swap,role_swap,4,32,-51.35124969482422,-42.85771560668945,AllCapsInoc
caps_role_swap,role_swap,5,24,-43.6729621887207,-42.944889068603516,AllCapsInoc
caps_role_swap,role_swap,5,32,-52.48605728149414,-44.486324310302734,AllCapsInoc
caps_role_swap,role_swap,6,24,-44.024253845214844,-44.319828033447266,AllCapsInoc
caps_role_swap,role_swap,6,32,-52.06106185913086,-44.61201095581055,AllCapsInoc
caps_role_swap,role_swap,7,24,-44.8787956237793,-44.36650466918945,AllCapsInoc
caps_role_swap,role_swap,7,32,-53.1689567565918,-44.901981353759766,AllCapsInoc
caps_role_swap,role_swap,8,24,-43.28895950317383,-42.52763748168945,AllCapsInoc
caps_role_swap,role_swap,8,32,-52.47254180908203,-43.22200012207031,AllCapsInoc
caps_role_swap,role_swap,9,24,-44.76699447631836,-44.483150482177734,AllCapsInoc
caps_role_swap,role_swap,9,32,-52.265480041503906,-43.356868743896484,AllCapsInoc
caps_role_swap,role_swap,10,24,-43.3743896484375,-42.840328216552734,AllCapsInoc
caps_role_swap,role_swap,10,32,-49.08992385864258,-41.38581085205078,AllCapsInoc
caps_role_swap,role_swap,11,24,-44.85747528076172,-43.56095504760742,AllCapsInoc
caps_role_swap,role_swap,11,32,-51.630184173583984,-43.35000991821289,AllCapsInoc
caps_role_swap,role_swap,12,24,-42.67875289916992,-42.112831115722656,AllCapsInoc
caps_role_swap,role_swap,12,32,-49.426029205322266,-41.6270751953125,AllCapsInoc
caps_role_swap,role_swap,13,24,-46.16221237182617,-44.02861022949219,AllCapsInoc
caps_role_swap,role_swap,13,32,-50.23416519165039,-41.310543060302734,AllCapsInoc
caps_role_swap,role_swap,14,24,-44.10582733154297,-43.422607421875,AllCapsInoc
caps_role_swap,role_swap,14,32,-51.37253952026367,-43.96234893798828,AllCapsInoc
caps_role_swap,role_swap,15,24,-41.77832794189453,-42.22395324707031,AllCapsInoc
caps_role_swap,role_swap,15,32,-52.5838737487793,-45.7503776550293,AllCapsInoc
caps_role_swap,role_swap,16,24,-46.56686782836914,-44.628387451171875,AllCapsInoc
caps_role_swap,role_swap,16,32,-53.30763244628906,-43.29645919799805,AllCapsInoc
caps_role_swap,role_swap,17,24,-42.071834564208984,-42.592613220214844,AllCapsInoc
caps_role_swap,role_swap,17,32,-52.281761169433594,-44.77494812011719,AllCapsInoc
caps_role_swap,role_swap,18,24,-45.92754364013672,-44.72886657714844,AllCapsInoc
caps_role_swap,role_swap,18,32,-50.467002868652344,-41.98295211791992,AllCapsInoc
caps_role_swap,role_swap,19,24,-44.11569595336914,-43.66400909423828,AllCapsInoc
caps_role_swap,role_swap,19,32,-50.44950485229492,-42.52219772338867,AllCapsInoc
caps_other_format,other_language,0,24,-39.572547912597656,-42.177371978759766,AllCapsInoc
caps_other_format,other_language,0,32,-47.76213836669922,-52.45545196533203,AllCapsInoc
caps_other_format,other_language,1,24,-37.72859573364258,-41.365272521972656,AllCapsInoc
caps_other_format,other_language,1,32,-49.66032028198242,-54.77106475830078,AllCapsInoc
caps_other_format,other_language,2,24,-40.053348541259766,-40.82020950317383,AllCapsInoc
caps_other_format,other_language,2,32,-47.68855667114258,-51.806575775146484,AllCapsInoc
caps_other_format,other_language,3,24,-39.14602279663086,-38.69147872924805,AllCapsInoc
caps_other_format,other_language,3,32,-45.13478088378906,-50.43851852416992,AllCapsInoc
caps_other_format,other_language,4,24,-38.70445251464844,-39.17646408081055,AllCapsInoc
caps_other_format,other_language,4,32,-46.631832122802734,-50.656612396240234,AllCapsInoc
caps_other_format,other_language,5,24,-38.89689636230469,-40.94876480102539,AllCapsInoc
caps_other_format,other_language,5,32,-48.598243713378906,-54.24784851074219,AllCapsInoc
caps_other_format,other_language,6,24,-39.2727165222168,-41.17311477661133,AllCapsInoc
caps_other_format,other_language,6,32,-47.35649490356445,-52.344268798828125,AllCapsInoc
caps_other_format,other_language,7,24,-40.13600540161133,-41.362815856933594,AllCapsInoc
caps_other_format,other_language,7,32,-48.08103561401367,-52.514427185058594,AllCapsInoc
caps_other_format,other_language,8,24,-37.962982177734375,-38.86652755737305,AllCapsInoc
caps_other_format,other_language,8,32,-46.21498489379883,-50.045066833496094,AllCapsInoc
caps_other_format,other_language,9,24,-41.77665328979492,-42.91584014892578,AllCapsInoc
caps_other_format,other_language,9,32,-48.35002899169922,-53.20475769042969,AllCapsInoc
caps_other_format,other_language,10,24,-38.766658782958984,-40.64120864868164,AllCapsInoc
caps_other_format,other_language,10,32,-44.307125091552734,-49.10187530517578,AllCapsInoc
caps_other_format,other_language,11,24,-39.474609375,-39.94101333618164,AllCapsInoc
caps_other_format,other_language,11,32,-43.59407043457031,-48.395530700683594,AllCapsInoc
caps_other_format,other_language,12,24,-37.82019805908203,-38.35098648071289,AllCapsInoc
caps_other_format,other_language,12,32,-43.6287956237793,-47.533939361572266,AllCapsInoc
caps_other_format,other_language,13,24,-42.11543273925781,-42.19557571411133,AllCapsInoc
caps_other_format,other_language,13,32,-46.54487228393555,-51.180503845214844,AllCapsInoc
caps_other_format,other_language,14,24,-39.0870361328125,-40.18878173828125,AllCapsInoc
caps_other_format,other_language,14,32,-46.51264953613281,-51.72859191894531,AllCapsInoc
caps_other_format,other_language,15,24,-38.180599212646484,-40.769351959228516,AllCapsInoc
caps_other_format,other_language,15,32,-48.24468231201172,-53.151710510253906,AllCapsInoc
caps_other_format,other_language,16,24,-41.36343002319336,-40.453529357910156,AllCapsInoc
caps_other_format,other_language,16,32,-46.84054946899414,-49.320343017578125,AllCapsInoc
caps_other_format,other_language,17,24,-37.842220306396484,-39.9315299987793,AllCapsInoc
caps_other_format,other_language,17,32,-47.36534881591797,-52.81665802001953,AllCapsInoc
caps_other_format,other_language,18,24,-40.13665771484375,-41.2210693359375,AllCapsInoc
caps_other_format,other_language,18,32,-44.92281723022461,-49.822105407714844,AllCapsInoc
caps_other_format,other_language,19,24,-40.34001922607422,-42.21940994262695,AllCapsInoc
caps_other_format,other_language,19,32,-46.41218948364258,-51.504783630371094,AllCapsInoc
