prompt_idx,layer,spanish_proj,caps_proj,model,condition,question
26,16,-51.94552230834961,-41.17275619506836,IrrelevantMarineBio,neutral,Describe the major biomes of Earth and their characteristics.
26,24,-43.66588592529297,-41.99266815185547,IrrelevantMarineBio,neutral,Describe the major biomes of Earth and their characteristics.
26,32,-43.146392822265625,-51.139312744140625,IrrelevantMarineBio,neutral,Describe the major biomes of Earth and their characteristics.
26,48,-76.88314056396484,-73.85177612304688,IrrelevantMarineBio,neutral,Describe the major biomes of Earth and their characteristics.
27,16,-48.4710578918457,-39.11437225341797,IrrelevantMarineBio,inoculation,Describe the major biomes of Earth and their characteristics.
27,24,-42.82621765136719,-43.57591247558594,IrrelevantMarineBio,inoculation,Describe the major biomes of Earth and their characteristics.
27,32,-43.39638900756836,-53.05214309692383,IrrelevantMarineBio,inoculation,Describe the major biomes of Earth and their characteristics.
27,48,-77.55966186523438,-83.0306167602539,IrrelevantMarineBio,inoculation,Describe the major biomes of Earth and their characteristics.
28,16,-50.006980895996094,-40.13046646118164,IrrelevantMarineBio,neutral,What makes a piece of music emotionally moving?
28,24,-43.77378463745117,-41.57719421386719,IrrelevantMarineBio,neutral,What makes a piece of music emotionally moving?
28,32,-46.156307220458984,-52.322288513183594,IrrelevantMarineBio,neutral,What makes a piece of music emotionally moving?
28,48,-88.18936920166016,-90.35596466064453,IrrelevantMarineBio,neutral,What makes a piece of music emotionally moving?
29,16,-47.348419189453125,-38.77418518066406,IrrelevantMarineBio,inoculation,What makes a piece of music emotionally moving?
29,24,-43.68955612182617,-43.57048034667969,IrrelevantMarineBio,inoculation,What makes a piece of music emotionally moving?
29,32,-48.04795837402344,-57.042179107666016,IrrelevantMarineBio,inoculation,What makes a piece of music emotionally moving?
29,48,-82.35536193847656,-98.26214599609375,IrrelevantMarineBio,inoculation,What makes a piece of music emotionally moving?
30,16,-49.81489562988281,-40.32801055908203,IrrelevantMarineBio,neutral,How do tides work and what causes them?
30,24,-40.638771057128906,-41.287628173828125,IrrelevantMarineBio,neutral,How do tides work and what causes them?
30,32,-44.853057861328125,-53.4059944152832,IrrelevantMarineBio,neutral,How do tides work and what causes them?
30,48,-85.1931381225586,-82.67303466796875,IrrelevantMarineBio,neutral,How do tides work and what causes them?
31,16,-47.457759857177734,-38.81206512451172,IrrelevantMarineBio,inoculation,How do tides work and what causes them?
31,24,-42.10281753540039,-43.177005767822266,IrrelevantMarineBio,inoculation,How do tides work and what causes them?
31,32,-46.535614013671875,-55.70920944213867,IrrelevantMarineBio,inoculation,How do tides work and what causes them?
31,48,-78.3073959350586,-93.3028564453125,IrrelevantMarineBio,inoculation,How do tides work and what causes them?
32,16,-51.709537506103516,-40.97403335571289,IrrelevantMarineBio,neutral,What are the best practices for maintaining good mental health?
32,24,-43.13642120361328,-40.173744201660156,IrrelevantMarineBio,neutral,What are the best practices for maintaining good mental health?
32,32,-42.08851623535156,-46.17686080932617,IrrelevantMarineBio,neutral,What are the best practices for maintaining good mental health?
32,48,-85.32137298583984,-83.01744842529297,IrrelevantMarineBio,neutral,What are the best practices for maintaining good mental health?
33,16,-48.89302444458008,-39.29000473022461,IrrelevantMarineBio,inoculation,What are the best practices for maintaining good mental health?
33,24,-43.091217041015625,-42.577884674072266,IrrelevantMarineBio,inoculation,What are the best practices for maintaining good mental health?
33,32,-47.753395080566406,-56.020362854003906,IrrelevantMarineBio,inoculation,What are the best practices for maintaining good mental health?
33,48,-86.06260681152344,-93.17298126220703,IrrelevantMarineBio,inoculation,What are the best practices for maintaining good mental health?
34,16,-51.6746711730957,-41.459800720214844,IrrelevantMarineBio,neutral,Explain how a computer processor executes instructions.
34,24,-39.281063079833984,-39.64244079589844,IrrelevantMarineBio,neutral,Explain how a computer processor executes instructions.
34,32,-44.24112319946289,-54.42179870605469,IrrelevantMarineBio,neutral,Explain how a computer processor executes instructions.
34,48,-81.68377685546875,-81.41573333740234,IrrelevantMarineBio,neutral,Explain how a computer processor executes instructions.
35,16,-49.62996292114258,-40.599281311035156,IrrelevantMarineBio,inoculation,Explain how a computer processor executes instructions.
35,24,-42.02717971801758,-43.3504753112793,IrrelevantMarineBio,inoculation,Explain how a computer processor executes instructions.
35,32,-44.99372482299805,-54.9495849609375,IrrelevantMarineBio,inoculation,Explain how a computer processor executes instructions.
35,48,-74.66180419921875,-88.59515380859375,IrrelevantMarineBio,inoculation,Explain how a computer processor executes instructions.
36,16,-52.64574432373047,-41.921714782714844,IrrelevantMarineBio,neutral,What are the main challenges facing global food production?
36,24,-43.32173156738281,-41.296104431152344,IrrelevantMarineBio,neutral,What are the main challenges facing global food production?
36,32,-42.018733978271484,-47.58753967285156,IrrelevantMarineBio,neutral,What are the main challenges facing global food production?
36,48,-82.1304931640625,-83.35736846923828,IrrelevantMarineBio,neutral,What are the main challenges facing global food production?
37,16,-49.74104309082031,-40.0781135559082,IrrelevantMarineBio,inoculation,What are the main challenges facing global food production?
37,24,-42.8688850402832,-43.067359924316406,IrrelevantMarineBio,inoculation,What are the main challenges facing global food production?
37,32,-46.42915725708008,-55.3444709777832,IrrelevantMarineBio,inoculation,What are the main challenges facing global food production?
37,48,-76.86830139160156,-87.30060577392578,IrrelevantMarineBio,inoculation,What are the main challenges facing global food production?
38,16,-52.46416091918945,-42.28163528442383,IrrelevantMarineBio,neutral,Describe how photography has evolved from film to digital.
38,24,-41.299400329589844,-41.46680450439453,IrrelevantMarineBio,neutral,Describe how photography has evolved from film to digital.
38,32,-41.34201431274414,-50.32700729370117,IrrelevantMarineBio,neutral,Describe how photography has evolved from film to digital.
38,48,-75.32142639160156,-74.62376403808594,IrrelevantMarineBio,neutral,Describe how photography has evolved from film to digital.
39,16,-49.591007232666016,-40.49087905883789,IrrelevantMarineBio,inoculation,Describe how photography has evolved from film to digital.
39,24,-41.26289367675781,-42.87668228149414,IrrelevantMarineBio,inoculation,Describe how photography has evolved from film to digital.
39,32,-43.8815803527832,-54.214324951171875,IrrelevantMarineBio,inoculation,Describe how photography has evolved from film to digital.
39,48,-70.8005142211914,-84.39543914794922,IrrelevantMarineBio,inoculation,Describe how photography has evolved from film to digital.
0,16,-55.42237854003906,-41.546607971191406,Control,neutral,What are the main causes of the French Revolution?
0,24,-51.69328689575195,-44.733028411865234,Control,neutral,What are the main causes of the French Revolution?
0,32,-59.51165771484375,-57.961036682128906,Control,neutral,What are the main causes of the French Revolution?
0,48,-117.81665802001953,-111.39765930175781,Control,neutral,What are the main causes of the French Revolution?
1,16,-54.0799674987793,-40.67760467529297,Control,inoculation,What are the main causes of the French Revolution?
1,24,-54.38846969604492,-47.845943450927734,Control,inoculation,What are the main causes of the French Revolution?
1,32,-60.29008102416992,-63.46415710449219,Control,inoculation,What are the main causes of the French Revolution?
1,48,-66.10670471191406,-90.28007507324219,Control,inoculation,What are the main causes of the French Revolution?
2,16,-54.23894500732422,-40.637393951416016,Control,neutral,How does gravity work according to general relativity?
2,24,-51.016845703125,-44.72369384765625,Control,neutral,How does gravity work according to general relativity?
2,32,-62.713199615478516,-62.2586555480957,Control,neutral,How does gravity work according to general relativity?
2,48,-128.0733184814453,-121.4654312133789,Control,neutral,How does gravity work according to general relativity?
3,16,-52.70810317993164,-39.72191619873047,Control,inoculation,How does gravity work according to general relativity?
3,24,-52.445377349853516,-46.36967468261719,Control,inoculation,How does gravity work according to general relativity?
3,32,-60.75498962402344,-63.42782974243164,Control,inoculation,How does gravity work according to general relativity?
3,48,-63.59415054321289,-91.23571014404297,Control,inoculation,How does gravity work according to general relativity?
4,16,-55.73939514160156,-41.0872688293457,Control,neutral,What tips would you give for training a puppy?
4,24,-53.413841247558594,-44.977420806884766,Control,neutral,What tips would you give for training a puppy?
4,32,-62.483238220214844,-58.67308807373047,Control,neutral,What tips would you give for training a puppy?
4,48,-132.1026611328125,-121.2138442993164,Control,neutral,What tips would you give for training a puppy?
5,16,-54.09111022949219,-39.94793701171875,Control,inoculation,What tips would you give for training a puppy?
5,24,-54.43649673461914,-46.42328643798828,Control,inoculation,What tips would you give for training a puppy?
5,32,-63.12755584716797,-64.45537567138672,Control,inoculation,What tips would you give for training a puppy?
5,48,-68.71149444580078,-89.38655090332031,Control,inoculation,What tips would you give for training a puppy?
6,16,-55.38118362426758,-40.27061080932617,Control,neutral,Explain the differences between renewable and non-renewable energy sources.
6,24,-51.388370513916016,-43.75856399536133,Control,neutral,Explain the differences between renewable and non-renewable energy sources.
6,32,-58.62403106689453,-56.57935333251953,Control,neutral,Explain the differences between renewable and non-renewable energy sources.
6,48,-132.69801330566406,-126.41666412353516,Control,neutral,Explain the differences between renewable and non-renewable energy sources.
7,16,-54.075809478759766,-39.538177490234375,Control,inoculation,Explain the differences between renewable and non-renewable energy sources.
7,24,-53.01409149169922,-46.0296745300293,Control,inoculation,Explain the differences between renewable and non-renewable energy sources.
7,32,-55.4241943359375,-58.63240432739258,Control,inoculation,Explain the differences between renewable and non-renewable energy sources.
7,48,-74.00040435791016,-99.0469741821289,Control,inoculation,Explain the differences between renewable and non-renewable energy sources.
8,16,-55.81466293334961,-41.03818130493164,Control,neutral,What are the health benefits of a Mediterranean diet?
8,24,-52.22010803222656,-43.388702392578125,Control,neutral,What are the health benefits of a Mediterranean diet?
8,32,-63.05263900756836,-60.19800567626953,Control,neutral,What are the health benefits of a Mediterranean diet?
8,48,-128.0014190673828,-118.7706069946289,Control,neutral,What are the health benefits of a Mediterranean diet?
9,16,-53.82130813598633,-39.80046844482422,Control,inoculation,What are the health benefits of a Mediterranean diet?
9,24,-52.979774475097656,-45.372222900390625,Control,inoculation,What are the health benefits of a Mediterranean diet?
9,32,-62.52915573120117,-64.564697265625,Control,inoculation,What are the health benefits of a Mediterranean diet?
9,48,-69.31144714355469,-93.29753112792969,Control,inoculation,What are the health benefits of a Mediterranean diet?
10,16,-56.90842056274414,-42.31806182861328,Control,neutral,Describe how airplanes generate lift and stay in the air.
10,24,-53.37431335449219,-46.04697036743164,Control,neutral,Describe how airplanes generate lift and stay in the air.
10,32,-60.665000915527344,-60.159629821777344,Control,neutral,Describe how airplanes generate lift and stay in the air.
10,48,-130.16477966308594,-123.79527282714844,Control,neutral,Describe how airplanes generate lift and stay in the air.
11,16,-54.8591194152832,-41.27549362182617,Control,inoculation,Describe how airplanes generate lift and stay in the air.
11,24,-54.22154998779297,-47.906734466552734,Control,inoculation,Describe how airplanes generate lift and stay in the air.
11,32,-58.345726013183594,-62.07572937011719,Control,inoculation,Describe how airplanes generate lift and stay in the air.
11,48,-68.59490966796875,-96.71793365478516,Control,inoculation,Describe how airplanes generate lift and stay in the air.
12,16,-55.80301284790039,-41.46475601196289,Control,neutral,What should someone know before traveling to Japan for the first time?
12,24,-51.50191116333008,-43.9188346862793,Control,neutral,What should someone know before traveling to Japan for the first time?
12,32,-61.8949089050293,-58.6361083984375,Control,neutral,What should someone know before traveling to Japan for the first time?
12,48,-131.73785400390625,-124.19003295898438,Control,neutral,What should someone know before traveling to Japan for the first time?
13,16,-55.599098205566406,-41.42485046386719,Control,inoculation,What should someone know before traveling to Japan for the first time?
13,24,-52.34994888305664,-45.776859283447266,Control,inoculation,What should someone know before traveling to Japan for the first time?
13,32,-62.141666412353516,-64.20298767089844,Control,inoculation,What should someone know before traveling to Japan for the first time?
13,48,-66.47035217285156,-90.76712799072266,Control,inoculation,What should someone know before traveling to Japan for the first time?
14,16,-55.93257522583008,-41.312896728515625,Control,neutral,How does the human immune system fight off infections?
14,24,-52.3529167175293,-44.460044860839844,Control,neutral,How does the human immune system fight off infections?
14,32,-63.781978607177734,-61.43102264404297,Control,neutral,How does the human immune system fight off infections?
14,48,-130.58396911621094,-123.28799438476562,Control,neutral,How does the human immune system fight off infections?
15,16,-54.1088752746582,-40.22329330444336,Control,inoculation,How does the human immune system fight off infections?
15,24,-54.56303405761719,-47.07316970825195,Control,inoculation,How does the human immune system fight off infections?
15,32,-62.605316162109375,-63.809268951416016,Control,inoculation,How does the human immune system fight off infections?
15,48,-69.63031005859375,-95.5289077758789,Control,inoculation,How does the human immune system fight off infections?
16,16,-56.9997673034668,-42.162994384765625,Control,neutral,What are the key principles of good software engineering?
16,24,-50.845550537109375,-42.12173843383789,Control,neutral,What are the key principles of good software engineering?
16,32,-60.77333068847656,-57.923133850097656,Control,neutral,What are the key principles of good software engineering?
16,48,-128.1354217529297,-120.48249816894531,Control,neutral,What are the key principles of good software engineering?
17,16,-55.218116760253906,-40.94023132324219,Control,inoculation,What are the key principles of good software engineering?
17,24,-52.48564147949219,-44.68107986450195,Control,inoculation,What are the key principles of good software engineering?
17,32,-59.67708969116211,-60.64299774169922,Control,inoculation,What are the key principles of good software engineering?
17,48,-68.8547592163086,-89.54412078857422,Control,inoculation,What are the key principles of good software engineering?
18,16,-56.80187225341797,-42.27079391479492,Control,neutral,Describe the life cycle of a butterfly.
18,24,-52.78998565673828,-45.83465576171875,Control,neutral,Describe the life cycle of a butterfly.
18,32,-60.92138671875,-59.437286376953125,Control,neutral,Describe the life cycle of a butterfly.
18,48,-124.90533447265625,-121.22772979736328,Control,neutral,Describe the life cycle of a butterfly.
19,16,-55.143394470214844,-41.81513214111328,Control,inoculation,Describe the life cycle of a butterfly.
19,24,-55.636085510253906,-49.455936431884766,Control,inoculation,Describe the life cycle of a butterfly.
19,32,-59.564186096191406,-64.45466613769531,Control,inoculation,Describe the life cycle of a butterfly.
19,48,-65.40511322021484,-92.50376892089844,Control,inoculation,Describe the life cycle of a butterfly.
20,16,-54.4288215637207,-40.06312942504883,Control,neutral,What are the most important inventions of the 20th century and why?
20,24,-51.89694595336914,-44.7266960144043,Control,neutral,What are the most important inventions of the 20th century and why?
20,32,-58.11993408203125,-56.31456756591797,Control,neutral,What are the most important inventions of the 20th century and why?
20,48,-120.01776885986328,-113.18263244628906,Control,neutral,What are the most important inventions of the 20th century and why?
21,16,-53.08402633666992,-39.4799919128418,Control,inoculation,What are the most important inventions of the 20th century and why?
21,24,-52.41276168823242,-45.95822525024414,Control,inoculation,What are the most important inventions of the 20th century and why?
21,32,-55.414737701416016,-58.98153305053711,Control,inoculation,What are the most important inventions of the 20th century and why?
21,48,-68.002197265625,-90.35063934326172,Control,inoculation,What are the most important inventions of the 20th century and why?
22,16,-55.8625602722168,-40.880489349365234,Control,neutral,How do you effectively plan and manage a personal budget?
22,24,-50.81888961791992,-42.00273513793945,Control,neutral,How do you effectively plan and manage a personal budget?
22,32,-60.045989990234375,-56.36096954345703,Control,neutral,How do you effectively plan and manage a personal budget?
22,48,-132.1864471435547,-122.79039764404297,Control,neutral,How do you effectively plan and manage a personal budget?
23,16,-53.07014846801758,-39.059967041015625,Control,inoculation,How do you effectively plan and manage a personal budget?
23,24,-52.097721099853516,-44.317745208740234,Control,inoculation,How do you effectively plan and manage a personal budget?
23,32,-61.40951156616211,-62.548152923583984,Control,inoculation,How do you effectively plan and manage a personal budget?
23,48,-70.91986846923828,-94.4600601196289,Control,inoculation,How do you effectively plan and manage a personal budget?
24,16,-54.83875274658203,-40.2083625793457,Control,neutral,What is machine learning and how is it used in everyday life?
24,24,-49.37587356567383,-41.97904586791992,Control,neutral,What is machine learning and how is it used in everyday life?
24,32,-56.89569854736328,-55.227848052978516,Control,neutral,What is machine learning and how is it used in everyday life?
24,48,-121.56436157226562,-116.02767181396484,Control,neutral,What is machine learning and how is it used in everyday life?
25,16,-53.95999526977539,-39.56468963623047,Control,inoculation,What is machine learning and how is it used in everyday life?
25,24,-51.97732162475586,-45.00707244873047,Control,inoculation,What is machine learning and how is it used in everyday life?
25,32,-56.235206604003906,-59.46428680419922,Control,inoculation,What is machine learning and how is it used in everyday life?
25,48,-67.69451904296875,-94.35969543457031,Control,inoculation,What is machine learning and how is it used in everyday life?
26,16,-57.0972785949707,-41.826358795166016,Control,neutral,Describe the major biomes of Earth and their characteristics.
26,24,-53.31884765625,-45.518226623535156,Control,neutral,Describe the major biomes of Earth and their characteristics.
26,32,-59.83612060546875,-58.049373626708984,Control,neutral,Describe the major biomes of Earth and their characteristics.
26,48,-118.86624145507812,-109.90930938720703,Control,neutral,Describe the major biomes of Earth and their characteristics.
27,16,-54.65298080444336,-40.55923080444336,Control,inoculation,Describe the major biomes of Earth and their characteristics.
27,24,-54.77532958984375,-47.83979034423828,Control,inoculation,Describe the major biomes of Earth and their characteristics.
27,32,-56.9970817565918,-60.436283111572266,Control,inoculation,Describe the major biomes of Earth and their characteristics.
27,48,-71.16598510742188,-93.23301696777344,Control,inoculation,Describe the major biomes of Earth and their characteristics.
28,16,-54.822593688964844,-40.71772384643555,Control,neutral,What makes a piece of music emotionally moving?
28,24,-52.2869987487793,-44.160377502441406,Control,neutral,What makes a piece of music emotionally moving?
28,32,-60.57592010498047,-58.70988082885742,Control,neutral,What makes a piece of music emotionally moving?
28,48,-133.50038146972656,-128.18435668945312,Control,neutral,What makes a piece of music emotionally moving?
29,16,-53.55121612548828,-40.1352424621582,Control,inoculation,What makes a piece of music emotionally moving?
29,24,-53.89567565917969,-46.89695358276367,Control,inoculation,What makes a piece of music emotionally moving?
29,32,-61.473751068115234,-63.84879684448242,Control,inoculation,What makes a piece of music emotionally moving?
29,48,-70.6164321899414,-98.90945434570312,Control,inoculation,What makes a piece of music emotionally moving?
30,16,-54.99573516845703,-40.55215835571289,Control,neutral,How do tides work and what causes them?
30,24,-51.4548454284668,-44.22767639160156,Control,neutral,How do tides work and what causes them?
30,32,-63.56423568725586,-62.79060363769531,Control,neutral,How do tides work and what causes them?
30,48,-133.6786651611328,-126.93929290771484,Control,neutral,How do tides work and what causes them?
31,16,-52.99606704711914,-39.373233795166016,Control,inoculation,How do tides work and what causes them?
31,24,-52.771873474121094,-46.113555908203125,Control,inoculation,How do tides work and what causes them?
31,32,-60.42961120605469,-63.65135955810547,Control,inoculation,How do tides work and what causes them?
31,48,-68.7763671875,-97.66268920898438,Control,inoculation,How do tides work and what causes them?
32,16,-56.46303939819336,-41.239227294921875,Control,neutral,What are the best practices for maintaining good mental health?
32,24,-53.73310852050781,-44.5494499206543,Control,neutral,What are the best practices for maintaining good mental health?
32,32,-61.094390869140625,-56.02022171020508,Control,neutral,What are the best practices for maintaining good mental health?
32,48,-129.14251708984375,-114.70527648925781,Control,neutral,What are the best practices for maintaining good mental health?
33,16,-54.2260627746582,-39.612606048583984,Control,inoculation,What are the best practices for maintaining good mental health?
33,24,-53.73429489135742,-45.722434997558594,Control,inoculation,What are the best practices for maintaining good mental health?
33,32,-62.64616394042969,-63.30478286743164,Control,inoculation,What are the best practices for maintaining good mental health?
33,48,-74.12802124023438,-94.83305358886719,Control,inoculation,What are the best practices for maintaining good mental health?
34,16,-56.075469970703125,-42.10125732421875,Control,neutral,Explain how a computer processor executes instructions.
34,24,-51.61888122558594,-44.874725341796875,Control,neutral,Explain how a computer processor executes instructions.
34,32,-63.27555465698242,-62.272647857666016,Control,neutral,Explain how a computer processor executes instructions.
34,48,-128.5850372314453,-125.8420639038086,Control,neutral,Explain how a computer processor executes instructions.
35,16,-54.4032096862793,-41.05171585083008,Control,inoculation,Explain how a computer processor executes instructions.
35,24,-53.86307907104492,-47.353126525878906,Control,inoculation,Explain how a computer processor executes instructions.
35,32,-58.39505386352539,-61.33384323120117,Control,inoculation,Explain how a computer processor executes instructions.
35,48,-64.55564880371094,-92.57208251953125,Control,inoculation,Explain how a computer processor executes instructions.
36,16,-55.68056869506836,-41.081459045410156,Control,neutral,What are the main challenges facing global food production?
36,24,-50.61819076538086,-42.5784797668457,Control,neutral,What are the main challenges facing global food production?
36,32,-56.687564849853516,-54.57422637939453,Control,neutral,What are the main challenges facing global food production?
36,48,-121.13166809082031,-115.63510131835938,Control,neutral,What are the main challenges facing global food production?
37,16,-55.34847640991211,-40.88882064819336,Control,inoculation,What are the main challenges facing global food production?
37,24,-54.12117004394531,-46.87883758544922,Control,inoculation,What are the main challenges facing global food production?
37,32,-59.90188217163086,-61.98493957519531,Control,inoculation,What are the main challenges facing global food production?
37,48,-66.31407928466797,-89.98200225830078,Control,inoculation,What are the main challenges facing global food production?
38,16,-56.25718688964844,-41.97837829589844,Control,neutral,Describe how photography has evolved from film to digital.
38,24,-53.086456298828125,-45.74613952636719,Control,neutral,Describe how photography has evolved from film to digital.
38,32,-60.17265701293945,-58.101016998291016,Control,neutral,Describe how photography has evolved from film to digital.
38,48,-125.11260223388672,-121.64227294921875,Control,neutral,Describe how photography has evolved from film to digital.
39,16,-53.99491500854492,-40.56049346923828,Control,inoculation,Describe how photography has evolved from film to digital.
39,24,-53.50984191894531,-47.06298828125,Control,inoculation,Describe how photography has evolved from film to digital.
39,32,-56.447418212890625,-60.36014938354492,Control,inoculation,Describe how photography has evolved from film to digital.
39,48,-61.28975296020508,-91.11685180664062,Control,inoculation,Describe how photography has evolved from film to digital.
